date,platform,account,campaign,country,device,spend,clicks,impressions,conversions
2025-05-02,Google,AcctA,Prospecting,BR,Desktop,1314.79,712,41296,37
2025-05-02,Meta,AcctC,Brand_Search,MX,Desktop,775.3,248,16120,8
2025-05-03,Google,AcctA,Prospecting,US,Mobile,940.68,727,55252,16
2025-05-03,Meta,AcctB,Generic_Search,CA,Desktop,1060.34,482,35668,35
2025-05-03,Meta,AcctB,Retargeting,CA,Desktop,1301.45,509,24941,24
2025-05-03,Meta,AcctA,Retargeting,BR,Mobile,1321.55,1038,34254,79
2025-05-03,Meta,AcctA,Generic_Search,BR,Mobile,436.32,178,9256,4
2025-05-03,Meta,AcctA,Generic_Search,US,Mobile,926.69,304,15808,17
2025-05-03,Meta,AcctA,Generic_Search,US,Desktop,206.06,101,3131,8
2025-05-03,Google,AcctB,Retargeting,US,Mobile,226.52,136,8840,3
2025-05-03,Meta,AcctB,Retargeting,US,Desktop,538.66,215,11180,21
2025-05-03,Google,AcctC,Prospecting,BR,Mobile,1118.28,827,33907,50
2025-05-03,Meta,AcctC,Brand_Search,US,Desktop,888.7,591,44916,21
2025-05-03,Google,AcctA,Brand_Search,CA,Desktop,631.33,219,12045,14
2025-05-04,Google,AcctA,Retargeting,BR,Desktop,1496.54,1137,67083,107
2025-05-04,Meta,AcctA,Brand_Search,MX,Desktop,1375.71,866,44166,85
2025-05-04,Meta,AcctA,Prospecting,CA,Mobile,765.68,261,8091,15
2025-05-04,Meta,AcctA,Brand_Search,US,Mobile,1415.54,500,36500,17
2025-05-04,Google,AcctA,Prospecting,US,Desktop,843.86,494,34086,10
2025-05-04,Google,AcctC,Brand_Search,BR,Desktop,599.26,355,23430,22
2025-05-04,Google,AcctC,Brand_Search,MX,Mobile,1184.0,735,35280,33
2025-05-05,Google,AcctB,Prospecting,US,Mobile,254.34,173,6574,12
2025-05-05,Meta,AcctC,Prospecting,BR,Mobile,731.96,223,12488,11
2025-05-05,Google,AcctA,Brand_Search,US,Desktop,1372.88,747,30627,47
2025-05-05,Google,AcctC,Brand_Search,CA,Mobile,399.03,177,6018,6
2025-05-05,Google,AcctC,Prospecting,CA,Mobile,897.14,396,26136,16
2025-05-05,Google,AcctA,Generic_Search,US,Mobile,439.82,299,10166,11
2025-05-05,Google,AcctA,Prospecting,US,Desktop,1090.19,550,35200,11
2025-05-05,Google,AcctB,Generic_Search,US,Mobile,461.02,257,8224,14
2025-05-05,Google,AcctB,Retargeting,US,Mobile,290.2,122,7686,5
2025-05-05,Meta,AcctA,Prospecting,CA,Desktop,402.71,241,16629,17
2025-05-06,Meta,AcctB,Retargeting,CA,Mobile,639.14,404,15352,31
2025-05-06,Google,AcctB,Generic_Search,MX,Desktop,1424.45,727,40712,41
2025-05-06,Google,AcctA,Retargeting,CA,Mobile,1091.29,538,41426,20
2025-05-06,Meta,AcctB,Retargeting,US,Desktop,482.33,277,11080,20
2025-05-06,Google,AcctA,Generic_Search,BR,Desktop,1432.41,952,76160,66
2025-05-06,Meta,AcctC,Brand_Search,CA,Mobile,387.18,205,15375,18
2025-05-06,Meta,AcctC,Prospecting,MX,Mobile,822.87,616,36344,38
2025-05-06,Meta,AcctA,Retargeting,US,Desktop,701.76,444,20868,43
2025-05-06,Meta,AcctA,Generic_Search,MX,Desktop,1451.95,717,32982,64
2025-05-06,Google,AcctC,Brand_Search,CA,Desktop,1314.1,895,28640,58
2025-05-06,Meta,AcctC,Retargeting,MX,Mobile,477.57,177,6372,11
2025-05-07,Google,AcctA,Retargeting,CA,Mobile,819.94,560,37520,42
2025-05-07,Google,AcctA,Generic_Search,CA,Desktop,892.0,543,21720,35
2025-05-07,Google,AcctB,Prospecting,BR,Desktop,1044.23,679,31234,37
2025-05-07,Meta,AcctB,Brand_Search,US,Desktop,311.48,94,3102,4
2025-05-07,Google,AcctC,Retargeting,BR,Desktop,734.68,392,30184,11
2025-05-07,Google,AcctC,Generic_Search,MX,Mobile,1124.83,871,30485,42
2025-05-07,Meta,AcctB,Generic_Search,CA,Desktop,1461.39,1130,74580,53
2025-05-07,Google,AcctB,Prospecting,BR,Desktop,1445.34,655,22270,32
2025-05-07,Meta,AcctC,Prospecting,BR,Desktop,1063.03,396,22968,10
2025-05-08,Google,AcctC,Brand_Search,MX,Mobile,459.54,245,13230,5
2025-05-08,Meta,AcctC,Retargeting,MX,Mobile,1244.09,904,72320,48
2025-05-08,Meta,AcctC,Brand_Search,BR,Mobile,1020.3,474,34128,13
2025-05-08,Meta,AcctB,Brand_Search,MX,Mobile,1057.23,493,15776,15
2025-05-08,Google,AcctA,Brand_Search,US,Mobile,616.53,348,20880,29
2025-05-08,Google,AcctA,Generic_Search,BR,Desktop,441.25,290,10150,5
2025-05-08,Meta,AcctA,Prospecting,MX,Desktop,835.48,362,20996,33
2025-05-08,Google,AcctA,Generic_Search,BR,Mobile,387.06,221,9282,16
2025-05-08,Google,AcctA,Generic_Search,MX,Desktop,411.15,253,16951,11
2025-05-09,Meta,AcctB,Brand_Search,MX,Desktop,640.15,291,20079,15
2025-05-09,Google,AcctA,Prospecting,CA,Mobile,383.92,214,13054,18
2025-05-09,Meta,AcctB,Generic_Search,US,Desktop,281.62,132,10032,3
2025-05-09,Google,AcctC,Prospecting,MX,Mobile,665.55,469,24857,28
2025-05-09,Meta,AcctC,Prospecting,BR,Mobile,526.23,248,11160,15
2025-05-09,Meta,AcctB,Retargeting,CA,Mobile,398.49,266,14364,14
2025-05-09,Google,AcctB,Retargeting,BR,Mobile,1278.71,929,43663,35
2025-05-09,Meta,AcctA,Retargeting,US,Desktop,613.92,420,22260,31
2025-05-09,Google,AcctA,Generic_Search,BR,Desktop,221.31,118,5546,5
2025-05-09,Google,AcctA,Prospecting,CA,Desktop,719.24,220,17600,18
2025-05-09,Meta,AcctB,Generic_Search,BR,Desktop,255.51,121,7139,10
2025-05-09,Meta,AcctC,Retargeting,CA,Mobile,1431.53,543,39096,13
2025-05-10,Google,AcctB,Generic_Search,MX,Desktop,888.01,471,35796,19
2025-05-10,Meta,AcctC,Generic_Search,BR,Desktop,835.16,446,13826,20
2025-05-10,Meta,AcctA,Retargeting,CA,Desktop,587.63,236,11328,5
2025-05-10,Meta,AcctA,Prospecting,CA,Desktop,780.69,383,15320,25
2025-05-10,Meta,AcctB,Generic_Search,MX,Desktop,672.92,463,27780,18
2025-05-10,Google,AcctC,Generic_Search,US,Mobile,1153.45,770,32340,47
2025-05-10,Google,AcctB,Prospecting,CA,Desktop,1218.79,948,57828,93
2025-05-10,Google,AcctB,Brand_Search,US,Desktop,1328.06,765,40545,23
2025-05-10,Meta,AcctA,Prospecting,CA,Mobile,457.11,275,13200,9
2025-05-10,Google,AcctC,Generic_Search,MX,Mobile,1142.18,803,30514,39
2025-05-10,Meta,AcctC,Retargeting,MX,Mobile,950.39,442,18564,40
2025-05-10,Meta,AcctA,Brand_Search,CA,Mobile,742.1,300,15000,22
2025-05-11,Google,AcctC,Prospecting,MX,Mobile,864.14,328,13776,26
2025-05-11,Meta,AcctB,Brand_Search,US,Desktop,845.68,645,24510,20
2025-05-11,Google,AcctC,Generic_Search,US,Mobile,1464.02,686,38416,32
2025-05-11,Meta,AcctC,Brand_Search,CA,Mobile,714.2,330,25740,7
2025-05-11,Meta,AcctA,Generic_Search,US,Desktop,703.69,248,10664,8
2025-05-11,Google,AcctA,Retargeting,BR,Desktop,1191.59,875,38500,34
2025-05-11,Meta,AcctB,Brand_Search,CA,Desktop,252.17,149,6407,5
2025-05-11,Google,AcctC,Prospecting,MX,Mobile,1182.75,751,23281,45
2025-05-11,Google,AcctA,Generic_Search,CA,Desktop,254.83,173,6747,16
2025-05-11,Google,AcctB,Retargeting,US,Mobile,1034.36,515,20085,32
2025-05-11,Meta,AcctA,Prospecting,US,Mobile,861.89,615,33825,22
2025-05-12,Meta,AcctC,Generic_Search,MX,Mobile,802.91,500,22000,32
2025-05-12,Meta,AcctA,Generic_Search,CA,Mobile,298.93,152,4712,6
2025-05-12,Meta,AcctA,Generic_Search,CA,Desktop,1494.59,481,31746,41
2025-05-12,Meta,AcctC,Generic_Search,US,Desktop,1349.74,980,67620,23
2025-05-12,Meta,AcctC,Prospecting,CA,Mobile,982.36,375,22875,21
2025-05-12,Google,AcctC,Brand_Search,MX,Mobile,1134.53,455,21385,9
2025-05-12,Google,AcctB,Brand_Search,MX,Mobile,695.85,406,16240,11
2025-05-12,Meta,AcctA,Brand_Search,CA,Mobile,1279.59,647,19410,42
2025-05-12,Google,AcctA,Prospecting,BR,Mobile,794.01,608,26144,18
2025-05-12,Meta,AcctA,Brand_Search,MX,Desktop,481.35,187,9537,6
2025-05-12,Meta,AcctB,Brand_Search,CA,Desktop,1150.86,433,14722,22
2025-05-13,Meta,AcctB,Generic_Search,CA,Mobile,807.73,382,18336,12
2025-05-13,Google,AcctA,Prospecting,CA,Desktop,748.49,358,19690,7
2025-05-13,Meta,AcctC,Retargeting,MX,Mobile,312.38,133,5054,6
2025-05-13,Google,AcctC,Prospecting,CA,Desktop,493.56,306,11934,26
2025-05-13,Meta,AcctB,Brand_Search,MX,Mobile,912.99,454,32688,38
2025-05-13,Google,AcctC,Brand_Search,US,Mobile,387.66,130,6370,5
2025-05-13,Meta,AcctB,Generic_Search,US,Desktop,230.56,72,2664,2
2025-05-13,Meta,AcctC,Retargeting,CA,Desktop,1356.66,639,44730,20
2025-05-13,Google,AcctC,Brand_Search,US,Mobile,1414.86,894,35760,70
2025-05-13,Meta,AcctC,Retargeting,BR,Desktop,572.47,197,10441,11
2025-05-14,Google,AcctB,Brand_Search,MX,Desktop,490.45,359,24053,31
2025-05-14,Google,AcctB,Brand_Search,CA,Desktop,1372.94,613,24520,14
2025-05-14,Google,AcctC,Retargeting,US,Desktop,413.76,151,10268,9
2025-05-14,Meta,AcctA,Retargeting,MX,Desktop,307.85,203,15225,14
2025-05-14,Meta,AcctA,Generic_Search,CA,Mobile,1106.27,546,34944,39
2025-05-14,Google,AcctB,Retargeting,MX,Desktop,984.69,526,26300,23
2025-05-14,Meta,AcctB,Retargeting,MX,Desktop,594.92,362,21720,25
2025-05-14,Meta,AcctB,Brand_Search,BR,Desktop,458.86,249,7470,12
2025-05-14,Meta,AcctB,Prospecting,CA,Desktop,1120.93,839,44467,59
2025-05-14,Meta,AcctC,Brand_Search,CA,Mobile,1433.86,921,28551,46
2025-05-14,Meta,AcctA,Retargeting,US,Desktop,1088.97,649,47377,53
2025-05-15,Google,AcctC,Generic_Search,CA,Desktop,927.57,385,15015,16
2025-05-15,Google,AcctB,Brand_Search,BR,Desktop,1015.02,514,35980,25
2025-05-15,Google,AcctA,Generic_Search,BR,Mobile,1057.82,606,39390,24
2025-05-15,Meta,AcctA,Prospecting,BR,Mobile,1241.59,489,29340,28
2025-05-15,Google,AcctB,Retargeting,US,Mobile,767.18,499,16966,12
2025-05-15,Google,AcctB,Retargeting,US,Mobile,255.78,117,6435,2
2025-05-15,Google,AcctA,Generic_Search,CA,Desktop,389.95,141,8742,4
2025-05-15,Meta,AcctA,Prospecting,US,Desktop,346.58,219,14673,13
2025-05-15,Meta,AcctC,Prospecting,CA,Mobile,859.25,362,13756,10
2025-05-15,Google,AcctC,Brand_Search,MX,Mobile,711.25,378,19278,16
2025-05-15,Meta,AcctB,Retargeting,BR,Desktop,823.18,637,39494,58
2025-05-15,Google,AcctA,Prospecting,CA,Desktop,762.56,240,8160,15
2025-05-16,Meta,AcctB,Brand_Search,BR,Desktop,359.79,244,8052,5
2025-05-16,Meta,AcctA,Prospecting,US,Mobile,1016.55,553,19908,32
2025-05-16,Google,AcctA,Generic_Search,MX,Mobile,791.19,629,42143,53
2025-05-16,Meta,AcctA,Retargeting,MX,Desktop,709.12,466,30756,26
2025-05-16,Google,AcctC,Generic_Search,MX,Desktop,1093.23,525,33600,33
2025-05-16,Meta,AcctC,Prospecting,MX,Mobile,972.76,402,20100,37
2025-05-16,Meta,AcctA,Prospecting,US,Mobile,361.76,176,11440,17
2025-05-16,Google,AcctB,Generic_Search,US,Mobile,1030.17,415,33200,29
2025-05-16,Google,AcctB,Prospecting,BR,Mobile,872.97,441,20286,29
2025-05-16,Google,AcctB,Prospecting,US,Mobile,1467.79,831,57339,58
2025-05-16,Meta,AcctB,Retargeting,CA,Mobile,1184.64,852,57084,64
2025-05-17,Google,AcctA,Generic_Search,MX,Mobile,1293.0,485,31525,32
2025-05-17,Meta,AcctA,Retargeting,CA,Desktop,1092.44,635,45085,48
2025-05-17,Meta,AcctB,Brand_Search,CA,Mobile,1289.68,778,41234,24
2025-05-17,Meta,AcctB,Generic_Search,BR,Desktop,1301.47,656,38048,36
2025-05-17,Meta,AcctB,Brand_Search,US,Desktop,1299.0,533,31447,36
2025-05-17,Google,AcctC,Brand_Search,US,Desktop,638.89,391,18377,16
2025-05-17,Meta,AcctC,Brand_Search,CA,Mobile,667.38,207,11799,16
2025-05-17,Google,AcctA,Retargeting,BR,Desktop,1440.82,497,38269,34
2025-05-17,Google,AcctC,Retargeting,BR,Mobile,469.27,214,11770,8
2025-05-18,Google,AcctC,Brand_Search,US,Mobile,376.68,167,10521,14
2025-05-18,Meta,AcctC,Retargeting,CA,Mobile,1222.3,719,55363,37
2025-05-18,Google,AcctA,Brand_Search,MX,Desktop,882.83,377,14703,16
2025-05-18,Meta,AcctC,Retargeting,BR,Mobile,364.11,115,3910,7
2025-05-18,Google,AcctA,Generic_Search,US,Mobile,673.94,458,16030,35
2025-05-18,Google,AcctC,Generic_Search,MX,Mobile,1424.62,1064,47880,22
2025-05-18,Meta,AcctC,Prospecting,BR,Desktop,893.75,351,28080,7
2025-05-18,Google,AcctB,Brand_Search,US,Mobile,375.43,121,4719,10
2025-05-18,Meta,AcctB,Generic_Search,BR,Mobile,605.08,338,14872,30
2025-05-18,Meta,AcctB,Brand_Search,CA,Mobile,688.73,335,16750,19
2025-05-18,Google,AcctC,Prospecting,MX,Mobile,519.53,201,7437,15
2025-05-19,Meta,AcctC,Retargeting,MX,Desktop,802.29,407,13431,16
2025-05-19,Meta,AcctA,Brand_Search,US,Desktop,1316.49,569,34140,47
2025-05-19,Meta,AcctA,Prospecting,MX,Mobile,252.68,199,11940,5
2025-05-19,Google,AcctA,Retargeting,BR,Mobile,1324.76,921,70917,28
2025-05-19,Meta,AcctA,Generic_Search,BR,Desktop,1001.94,438,19272,10
2025-05-19,Google,AcctC,Brand_Search,MX,Mobile,269.06,143,7722,13
2025-05-19,Google,AcctA,Generic_Search,MX,Desktop,782.87,365,25185,20
2025-05-19,Meta,AcctA,Prospecting,BR,Desktop,1489.73,555,41625,36
2025-05-19,Meta,AcctB,Generic_Search,BR,Desktop,1370.65,1030,47380,60
2025-05-19,Google,AcctC,Brand_Search,BR,Mobile,629.2,413,31388,32
2025-05-19,Meta,AcctA,Generic_Search,BR,Mobile,940.08,478,18642,25
2025-05-20,Google,AcctA,Generic_Search,CA,Desktop,1207.46,921,30393,50
2025-05-20,Meta,AcctB,Brand_Search,BR,Desktop,202.71,78,2964,3
2025-05-20,Google,AcctA,Brand_Search,BR,Desktop,1366.17,972,59292,27
2025-05-20,Meta,AcctC,Generic_Search,BR,Desktop,764.04,333,20646,14
2025-05-20,Google,AcctB,Generic_Search,US,Mobile,736.44,368,24288,17
2025-05-20,Meta,AcctB,Generic_Search,CA,Mobile,1304.29,578,39882,48
2025-05-20,Meta,AcctA,Prospecting,CA,Desktop,330.86,112,8624,2
2025-05-20,Meta,AcctA,Prospecting,MX,Desktop,1271.29,734,58720,27
2025-05-20,Meta,AcctA,Retargeting,CA,Desktop,633.92,307,15043,11
2025-05-20,Google,AcctB,Generic_Search,CA,Desktop,303.96,161,8211,11
2025-05-20,Meta,AcctB,Prospecting,MX,Mobile,884.72,560,42000,37
2025-05-21,Meta,AcctC,Generic_Search,CA,Desktop,673.47,333,17316,8
2025-05-21,Google,AcctA,Brand_Search,CA,Desktop,394.12,132,10428,6
2025-05-21,Meta,AcctC,Prospecting,MX,Mobile,203.56,110,6820,3
2025-05-21,Google,AcctA,Retargeting,MX,Desktop,1137.02,578,45662,11
2025-05-21,Meta,AcctC,Prospecting,BR,Desktop,799.67,521,16672,13
2025-05-21,Meta,AcctC,Brand_Search,MX,Desktop,284.43,171,7866,5
2025-05-21,Google,AcctB,Retargeting,BR,Mobile,802.56,628,50240,48
2025-05-21,Google,AcctB,Generic_Search,MX,Desktop,711.41,333,13320,25
2025-05-21,Meta,AcctB,Prospecting,MX,Mobile,743.36,568,45440,56
2025-05-21,Meta,AcctB,Generic_Search,MX,Mobile,1055.93,822,64116,53
2025-05-21,Google,AcctA,Generic_Search,MX,Mobile,321.18,236,12036,7
2025-05-22,Google,AcctB,Generic_Search,US,Mobile,638.79,351,27729,22
2025-05-22,Meta,AcctC,Generic_Search,CA,Desktop,329.3,252,19152,10
2025-05-22,Meta,AcctA,Retargeting,US,Mobile,262.09,88,4136,5
2025-05-22,Google,AcctB,Prospecting,US,Mobile,1225.7,584,31536,49
2025-05-22,Google,AcctB,Retargeting,CA,Desktop,1400.02,1004,44176,56
2025-05-22,Meta,AcctA,Prospecting,US,Mobile,1485.53,604,43488,38
2025-05-22,Meta,AcctC,Retargeting,US,Mobile,632.39,318,22260,30
2025-05-22,Meta,AcctB,Brand_Search,US,Desktop,1335.19,970,29100,93
2025-05-22,Google,AcctB,Prospecting,CA,Desktop,765.42,593,18976,33
2025-05-23,Meta,AcctA,Prospecting,US,Mobile,600.9,270,8370,5
2025-05-23,Meta,AcctA,Brand_Search,MX,Desktop,605.68,430,20640,9
2025-05-23,Meta,AcctC,Brand_Search,US,Desktop,410.98,193,12159,16
2025-05-23,Google,AcctA,Prospecting,US,Mobile,1043.33,529,15870,51
2025-05-23,Google,AcctB,Prospecting,US,Mobile,1309.56,911,51927,25
2025-05-23,Meta,AcctA,Generic_Search,US,Desktop,970.75,521,33865,51
2025-05-23,Google,AcctC,Retargeting,CA,Mobile,618.88,299,9568,6
2025-05-23,Google,AcctB,Prospecting,MX,Desktop,437.4,177,6195,6
2025-05-23,Google,AcctA,Prospecting,BR,Mobile,1260.4,1007,47329,47
2025-05-23,Meta,AcctB,Generic_Search,US,Desktop,1410.83,848,30528,41
2025-05-23,Meta,AcctA,Generic_Search,BR,Mobile,1205.5,812,27608,79
2025-05-24,Google,AcctA,Prospecting,BR,Desktop,1043.03,609,21924,42
2025-05-24,Meta,AcctA,Prospecting,MX,Desktop,377.96,131,8777,2
2025-05-24,Google,AcctA,Generic_Search,US,Desktop,1089.29,399,17157,16
2025-05-24,Google,AcctC,Brand_Search,BR,Desktop,1278.96,392,14112,18
2025-05-24,Google,AcctB,Generic_Search,BR,Desktop,1159.22,824,60152,50
2025-05-24,Google,AcctC,Prospecting,BR,Desktop,1258.78,742,53424,29
2025-05-24,Meta,AcctA,Generic_Search,US,Mobile,622.65,314,22608,19
2025-05-24,Meta,AcctA,Retargeting,MX,Mobile,904.55,390,26130,37
2025-05-24,Meta,AcctA,Prospecting,MX,Desktop,725.88,432,28944,18
2025-05-24,Meta,AcctB,Generic_Search,BR,Desktop,705.97,278,20016,24
2025-05-24,Meta,AcctA,Prospecting,BR,Mobile,911.83,300,12900,20
2025-05-25,Meta,AcctB,Prospecting,BR,Mobile,1070.79,835,55110,54
2025-05-25,Google,AcctC,Retargeting,US,Desktop,1446.21,670,49580,54
2025-05-25,Google,AcctB,Retargeting,MX,Mobile,263.61,79,4661,2
2025-05-25,Google,AcctB,Prospecting,MX,Desktop,553.36,348,17052,27
2025-05-25,Meta,AcctC,Prospecting,US,Mobile,451.44,159,7791,12
2025-05-25,Google,AcctC,Retargeting,MX,Desktop,737.43,546,21294,23
2025-05-25,Google,AcctA,Brand_Search,BR,Mobile,527.73,222,15984,20
2025-05-25,Google,AcctB,Retargeting,BR,Desktop,622.13,453,23556,26
2025-05-25,Google,AcctA,Retargeting,CA,Desktop,1482.44,853,60563,80
2025-05-25,Google,AcctC,Prospecting,CA,Desktop,760.07,441,32634,11
2025-05-25,Google,AcctC,Prospecting,CA,Mobile,550.53,297,17226,27
2025-05-25,Google,AcctB,Brand_Search,CA,Desktop,962.43,456,32376,17
2025-05-26,Meta,AcctA,Retargeting,MX,Mobile,1179.33,681,27240,15
2025-05-26,Meta,AcctC,Generic_Search,US,Mobile,1095.7,625,45000,50
2025-05-26,Google,AcctA,Retargeting,US,Desktop,807.21,458,35266,11
2025-05-26,Google,AcctA,Brand_Search,BR,Mobile,1015.27,751,36799,65
2025-05-26,Meta,AcctA,Brand_Search,BR,Desktop,295.18,149,8493,5
2025-05-26,Meta,AcctA,Brand_Search,BR,Mobile,691.51,266,8512,16
2025-05-26,Google,AcctC,Brand_Search,MX,Desktop,423.69,160,12320,3
2025-05-26,Meta,AcctA,Prospecting,CA,Desktop,321.53,244,16836,7
2025-05-26,Meta,AcctC,Generic_Search,BR,Desktop,484.01,168,7728,3
2025-05-26,Google,AcctB,Generic_Search,CA,Mobile,330.12,182,8008,17
2025-05-26,Google,AcctA,Generic_Search,BR,Desktop,583.5,192,11136,7
2025-05-27,Google,AcctC,Brand_Search,US,Mobile,414.4,278,19460,18
2025-05-27,Google,AcctC,Generic_Search,CA,Desktop,748.76,461,16135,36
2025-05-27,Google,AcctC,Brand_Search,BR,Desktop,640.85,364,16744,14
2025-05-27,Google,AcctC,Generic_Search,MX,Mobile,692.76,247,15314,17
2025-05-27,Meta,AcctB,Generic_Search,MX,Mobile,238.95,163,12877,3
2025-05-27,Meta,AcctB,Generic_Search,US,Desktop,980.45,576,34560,24
2025-05-27,Google,AcctA,Retargeting,MX,Mobile,1204.33,641,22435,57
2025-05-27,Google,AcctC,Generic_Search,CA,Desktop,770.67,575,40825,28
2025-05-27,Meta,AcctB,Generic_Search,CA,Mobile,610.45,368,27968,30
2025-05-27,Meta,AcctC,Generic_Search,US,Desktop,900.73,374,14212,14
2025-05-27,Google,AcctC,Generic_Search,US,Desktop,1158.1,656,24272,42
2025-05-28,Google,AcctA,Generic_Search,MX,Desktop,608.35,325,20150,17
2025-05-28,Meta,AcctC,Generic_Search,MX,Mobile,1059.72,511,20440,42
2025-05-28,Meta,AcctA,Generic_Search,US,Desktop,1105.64,673,32304,52
2025-05-28,Meta,AcctA,Brand_Search,MX,Mobile,306.82,226,12204,9
2025-05-28,Meta,AcctC,Prospecting,BR,Mobile,691.04,249,13944,7
2025-05-28,Google,AcctA,Brand_Search,US,Mobile,1351.53,660,46200,31
2025-05-28,Meta,AcctA,Prospecting,MX,Mobile,1326.16,425,23375,35
2025-05-28,Meta,AcctC,Prospecting,US,Desktop,363.5,120,3960,11
2025-05-28,Meta,AcctB,Prospecting,BR,Desktop,515.53,262,19650,7
2025-05-28,Meta,AcctB,Generic_Search,BR,Mobile,1133.64,446,31666,11
2025-05-28,Meta,AcctB,Brand_Search,US,Mobile,1013.25,435,30885,14
2025-05-29,Meta,AcctB,Generic_Search,MX,Desktop,1446.98,1093,33883,80
2025-05-29,Google,AcctB,Generic_Search,BR,Desktop,471.62,321,16692,11
2025-05-29,Meta,AcctB,Prospecting,CA,Mobile,1322.01,735,46305,44
2025-05-29,Meta,AcctB,Brand_Search,BR,Desktop,517.7,252,15120,17
2025-05-29,Google,AcctC,Brand_Search,US,Mobile,1185.92,549,29646,15
2025-05-29,Meta,AcctB,Generic_Search,CA,Desktop,1075.78,505,24240,37
2025-05-29,Meta,AcctB,Prospecting,US,Mobile,1391.67,1031,75263,38
2025-05-29,Meta,AcctC,Brand_Search,US,Desktop,471.31,147,4557,9
2025-05-29,Google,AcctB,Generic_Search,BR,Mobile,1037.24,829,26528,75
2025-05-29,Meta,AcctC,Prospecting,US,Mobile,1146.99,806,29016,21
2025-05-29,Meta,AcctC,Retargeting,US,Desktop,988.39,394,26398,10
2025-05-29,Google,AcctA,Brand_Search,MX,Desktop,922.92,508,20828,43
2025-05-30,Google,AcctA,Brand_Search,BR,Mobile,707.77,525,18375,44
2025-05-30,Meta,AcctB,Prospecting,CA,Desktop,319.89,245,18130,19
2025-05-30,Meta,AcctA,Retargeting,BR,Mobile,259.96,108,5724,7
2025-05-30,Meta,AcctC,Prospecting,BR,Desktop,299.13,180,6660,16
2025-05-30,Meta,AcctA,Prospecting,BR,Desktop,716.1,385,11935,25
2025-05-30,Meta,AcctA,Generic_Search,BR,Desktop,988.54,546,18564,21
2025-05-30,Google,AcctA,Generic_Search,MX,Desktop,1231.95,976,77104,34
2025-05-30,Google,AcctB,Generic_Search,CA,Desktop,616.49,414,14904,39
2025-05-30,Google,AcctB,Retargeting,CA,Desktop,1007.53,797,36662,34
2025-05-30,Meta,AcctA,Retargeting,US,Mobile,1019.62,702,35802,27
2025-05-30,Meta,AcctB,Retargeting,US,Desktop,351.47,128,10112,11
2025-05-31,Google,AcctB,Generic_Search,BR,Mobile,1071.19,643,34079,46
2025-05-31,Meta,AcctC,Generic_Search,CA,Mobile,321.55,184,12144,9
2025-05-31,Google,AcctB,Retargeting,CA,Mobile,1279.37,794,61932,54
2025-05-31,Meta,AcctA,Prospecting,BR,Mobile,953.06,589,38874,23
2025-05-31,Google,AcctC,Brand_Search,MX,Desktop,1366.43,1065,76680,31
2025-05-31,Meta,AcctC,Brand_Search,CA,Mobile,1464.05,461,26738,15
2025-05-31,Google,AcctC,Retargeting,MX,Desktop,914.03,662,25818,34
2025-05-31,Google,AcctA,Brand_Search,MX,Mobile,1098.44,339,11187,20
2025-05-31,Google,AcctB,Prospecting,BR,Desktop,1129.05,594,27324,39
2025-05-31,Google,AcctA,Generic_Search,US,Desktop,1290.94,908,39952,39
2025-05-31,Meta,AcctC,Brand_Search,MX,Desktop,1203.99,895,59070,62
2025-06-01,Meta,AcctB,Brand_Search,BR,Desktop,1199.85,518,28490,49
2025-06-01,Google,AcctA,Brand_Search,CA,Desktop,995.69,437,20976,30
2025-06-01,Google,AcctA,Prospecting,MX,Desktop,1311.03,939,37560,54
2025-06-01,Meta,AcctC,Brand_Search,BR,Desktop,930.33,655,23580,48
2025-06-01,Meta,AcctB,Generic_Search,BR,Mobile,225.3,157,12089,14
2025-06-01,Meta,AcctC,Generic_Search,US,Desktop,1068.81,755,38505,64
2025-06-01,Meta,AcctA,Generic_Search,BR,Desktop,790.03,272,10336,26
2025-06-01,Google,AcctA,Brand_Search,CA,Mobile,1379.54,682,22506,20
2025-06-01,Google,AcctA,Prospecting,MX,Desktop,527.51,208,9776,10
2025-06-01,Meta,AcctB,Retargeting,MX,Mobile,411.01,270,15660,24
2025-06-01,Google,AcctC,Prospecting,US,Mobile,730.13,283,19810,17
2025-06-02,Google,AcctB,Brand_Search,BR,Desktop,1081.44,366,14640,7
2025-06-02,Meta,AcctA,Retargeting,BR,Desktop,1339.64,969,39729,61
2025-06-02,Meta,AcctA,Generic_Search,BR,Mobile,296.64,188,9024,8
2025-06-02,Google,AcctB,Prospecting,MX,Desktop,507.46,204,9384,17
2025-06-02,Google,AcctA,Retargeting,BR,Mobile,372.06,203,13398,19
2025-06-02,Google,AcctC,Generic_Search,MX,Desktop,383.11,190,11780,4
2025-06-02,Meta,AcctB,Generic_Search,BR,Mobile,1390.57,696,41064,44
2025-06-02,Google,AcctA,Generic_Search,MX,Mobile,423.11,242,18634,20
2025-06-02,Meta,AcctB,Brand_Search,CA,Mobile,1110.15,556,33916,21
2025-06-02,Google,AcctA,Brand_Search,BR,Desktop,1341.64,1002,67134,63
2025-06-02,Meta,AcctB,Brand_Search,MX,Desktop,944.15,495,38115,10
2025-06-03,Google,AcctC,Retargeting,CA,Mobile,699.82,262,18078,17
2025-06-03,Google,AcctA,Generic_Search,MX,Mobile,1459.59,988,31616,63
2025-06-03,Meta,AcctA,Retargeting,MX,Desktop,1439.01,522,16704,45
